CU4695,PRIMARYBUSTYPE = Finance  :  TOTALDATASTORAGE = 21-50 TB  :  NOOFACTUALSERVERS = 101-500 servers  :  STORAGEMGMTSW = DataProtector  :  DASVENDOR = HP  :  NASVENDOR = HP  :  SANVENDOR = HP  :  PREFERREDSERVERHW =   :  DESKTOPVIRTUALISATIONSW =   :  DBMS = Microsoft SQL  :  ANTIVIRUSSW =   :  FIREWALLSOLUTION = CheckPoint  :  NOOFVIRTUALSERVERS =   :  NETWORKINGHWBRANDS = Cisco  :  MESSAGINGSW = MS Exchange  Hiscox is a leading specialist insurer with a diverse portfolio of business by geography and product. This gives us great flexibility.
CU4726,Part of Redefine BDL Hotels Estate
CU4727,PART OF REDEFINE BDL MANAGED HOTEL ESTATE
CU4728,Telecomms company
CU4731,Automotive  Accounting for 70% of our business one of our objectives in this core sector is a strong brand presence throughout the country and recent major acquisitions in conjunction with existing dealerships have allowed us to achieve this. These purchases include amongst others Benfield Motor Group (2015) Colbornes (2014) and Lomond Audi (2012).  Through our automotive divisions - Lookers Taggarts and Charles Hurst - we offer a wide range of quality and prestige new and used cars as well as tailored aftersales and motability services.   Our 153 dealerships are managed locally but connected nationally through our UK-wide infrastructure. This agile approach ensures that customers benefit from specialist knowledge from their local dealer while also being able to take advantage of offers and stock from all over the country.  The business is underpinned by a customer service led philosophy which is delivered through an industry leading experience by our talented and experienced staff. This is embodied in the ethos of ‘For You For Life’ which is integral to our core values.  Also integral to the business is our digital strategy. This investment has allowed us to develop the functionality for customers to dynamically browse book and engage with our cutting edge digital platform and social channels via the device of their choice.  Parts  The Group also includes an independent aftermarket parts division which accounts for 20% of the portfolio.  Made up of FPS Automotive Parts Distribution BTN Turbo and APEC Braking this is a dedicated B2B (Business to Business) entity ensuring customers are offered the best aftermarket service in the UK.  Agricultural  The remaining 10% of our profits are generated through Platts Harris and our Leasing businesses.  Part of the Group since 1978 and in business since 1913 industry-leading Platts Harris are experts in the sales service and parts supply of agricultural groundcare and construction machiner
CU4733,Primary School - part of FCAT
CU4738,Forward3D is a cultured and diverse digital marketing agency working in an inspiring environment. We have established a global reputation through our success across all digital channels; including paid search natural search display and social platforms.     The agency evolved from a PPC affiliate agency called Trafficbroker which began running campaigns in 2004. We spent our own money in a meticulous way and generated revenue through making data-led decisions. Performance has always been at our core.     What was quickly evident as we grew was the need to adapt to overcome the scaling data and linguistic challenges we were facing. This led to the adoption of an agile working methodology building a dedicated cross-border marketing division along with the development of our technology platform Stage.
CU4740,Same Company as HH Ireland just for orders other side of the border
CU4744,ticketing compnay
CU4745,Intertrust Guernsey provides a wide range of services for private clients and corporate clients alike with an emphasis on personal trust and stable long-term business relationships. Our skilled staff are enthusiastic and highly qualified and pride themselves on providing the service our clients require
CU4759,We have 60 end points – 11 servers of which 2 are physical and the rest virtual (Hyper-V). Domain controller is 2008R2 with on-site Exchange (2010) – SBS 2011. 2 x terminal servers – 1x 2008R2 and 1 x 2012R2.  There are about 10 laptops included in the above occasionally connected via VPN.  Operating systems are Windows 7 Pro (x86/x64) Windows 10 Pro (x86/x64) Servers 2008R2 2012 and 2012R2.  We do have mobile clients – but these are all Apple IOS and don’t need on-board protection.  Hope that clarifies matters – if you need any more info don’t hesitate to get in touch.
CU4763,The Business Process Innovation Company    Liberata is a business process innovation company that supports customers to reinvent automate and run complex services and technology. We reinvent business processes to work faster and more efficiently and embed automated services that give customers greater operating control.
CU4772,We are a leading product and technology innovation partner focused on helping our customers realise new opportunities. Specialising in the healthcare consumer and industrial equipment sectors our solutions start at the point a business decides upon the need for innovation and finish with the launch of a breakthrough new product that is customer focused and commercially effective. Our product development and prototype manufacturing quality systems are certified to ISO 13485/9001.
CU4782,Aspire Housing is part of the Aspire Group which includes PM Training Furniture Mine Social Enterprise West Midlands and the Realise Foundation - our unique regeneration charity.
CU5053,Everyday our clients face massive challenges across a range of issues. Gallagher's advisors understand your business and how hard you work to deliver on your promises. We're your global partner in achieving your goals. And that only begins to describe the shared values corporate culture and passion for excellence that define The Gallagher Way of doing business. Arthur J. Gallagher & Co. - the only insurance broker on the Ethisphere Institute's list of the World's Most Ethical Companies.
CU5074,Part of the BDL Management Hotel estate
CU5090,Part of BDL
CU5091,Part of BDL
CU5093,Part of BDL
CU5094,Part of BDL
CU5095,Part of BDL
CU5098,Primary School - part of FCAT
CU5111,The Carbon Trust is an independent expert partner of leading organisations around the world helping them contribute to and benefit from a more sustainable future through carbon reduction resource efficiency strategies and commercialising low carbon technologies.
CU5114,Scottish firm Critiqom is celebrating being awarded a contract to provide hybrid mail services to the public sector.  The company known as Document Outsourcing Ltd until January this year was awarded a framework contract as part of a broader series of postal goods services contracts awarded last month.  The framework contract was awarded jointly by two local authority procurement agencies — YPO and ESPO — and central government procurement agency Crown Commercial Service.  The portion of the overall framework agreement won by Critiqom covers the provision of off-site hybrid mail solutions.  It means the Critiqom hybrid mail offering has been pre-assessed for its ability to delivery quality and value and can therefore be used by potentially any public sector organisation in the UK.  The firm based in Bellshill outside Glasgow said it will remove the “inconsistency expense and inefficiency” of public sector organisations printing ad hoc documents for mailing via desktop printers.  Instead of being printed and mailed through “expensive” desktop computers and printers items can be electronically mailed to Critiqom’s print production facilities to be processed and dispatched
CU5143,Centurion Group Limited provides equipment rental and specialist services on a global scale. We provide our customers with superior value by virtue of our experienced people and our unique ability to provide one rental solution via our portfolio companies. We combine the scale breadth and capability of our collective rental solutions to drive efficiencies for our customers globally.
CU5153,ATR is the first stop for your global equipment rentals. We deliver our services to a range of sectors from Offshore and Subsea Onshore and Plant right through to the renewables industry and specialise in the provision for improved QHSE performance. With a full hire range available for your power equipment and subsea needs and more rental opportunities than you can think of ATR's assets and expertise are a fundamental and essential part of any project.
CU5155,A rapidly evolving world offers huge opportunities for today’s wealth creators. But it also poses significant challenges: economic uncertainty increasing taxation and regulation erosion of the right to privacy and public pressure to contribute more to society.  In this environment never has there been a greater need to protect wealth and manage family succession to ensure a lasting legacy.  Our services have always been developed in response to client needs because we believe we can learn more from listening to clients than imitating competitors. Today the collective wisdom of our relationships continues to define our approach and our beliefs.
CU5156,The Simcyp’s Population-based Simulator combined with our suite of software products and scientific consulting services has provided significant drug development advantages to our clients. The Simcyp Simulator includes extensive demographic physiologic and genomic databases which include algorithms which account for patient variability. This enables the user to predict drug behavior in virtual patient populations instead of a virtual reference man allowing individuals at extreme risk to be identified.
CU5162,Pharmacueticals
CU5176,Ndaba is a software development website design and IT consultancy business. We specialise in automating and integrating business processes to make your ...
CU5177,Thomas Hardie Commercials Ltd are totally focused on delivering the highest standards of customer solutions and service excellence. Thomas Hardie Commercials Ltd is the main distributor for Volvo Trucks and Volvo Bus and Coach throughout the North West of England and North Wales. We operate 5 dealerpoints that are totally committed to delivering complete business solutions for your transport requirements. - See more at: http://www.dealer.volvotrucks.co.uk/thomas-hardie/about-us.html#sthash.O9zWqCsB.dpuf
CU5179,Hotel managed by BDL
CU5180,Hotel managed by BDL
CU5184,Chatsworth High School and Community College formerly Newcroft opened in 2004.  Chatsworth caters for up to 100 students aged from 11 to 19 years with severe profound and multiple learning difficutlies and Autism. •Chatsworth caters for students in Key Stage 3 4 and 5. •Students aged between 11 - 14 years old in Years 7 - 9 are in Key Stage 3.  (High School) •Students aged between 15 - 16 years old in Years 10 and 11 are in Key Stage 4. (High School) •Students aged bewteen 17 - 19 years old in Years 12- 14 are in Key Stage 5. (Community College)
CU5191,High School education Independent and large.
CU5194,If you are looking for a professional venue to hold your next business meeting then you've come to right place. Our meeting rooms boardrooms training and conference facilities are located within 100% business environments.
CU5197,Delivery Account
CU5208,Investment company
CU5209,Pharma
CU5213,Carpenters is a leading provider of claims services to the insurance industry and their customers. The range of services extends from receiving notification of a cracked windscreen at one end of the spectrum to the conduct of a multi million pound catastrophic injury claim at the other.
CU5214,From initial concept development to the final factory acceptance test Seanic Ocean Systems delivers quality that lasts. Our experience design expertise and understanding of deep and shallow water operations allow us to provide you with a dependable product that delivers results that meet your expectations every time.
CU5217,We provide families and entrepreneurs with independent wealth services as trustees protectors and company directors. We also act as a hands-on provider of wealth administration solutions tailored to your family office needs.
CU5224,As the UK’s leading supplier in hair and beauty
CU5228,The Lyric Hammersmith is one of the UK's leading producing theatres. We are committed to producing the highest quality contemporary theatre alongside nurturing the creativity of young people.
CU5321,Primary school
CU5349,Our vision at BCM is to become the health and beauty contract manufacturer of choice trusted to create great products which help people look and feel their best.
CU5354,Cardinal Pole School is a Catholic community with a long history of success with state-of-the-art facilities. It is a well-established mixed 11-19 comprehensive school with a wealth of achievements and experience. Cardinal Pole Catholic School is described by Ofsted 2017 as a 'Good school with Outstanding 6th Form'. The Diocese of Westminster in their recent inspection awarded us Outstanding in every category.  Post 16 results are consistently graded 'outstanding' and results at GCSE compare well against nationals and students make excellent progress.
CU5357,An employee of Servium
CU5359,PRIMARYBUSTYPE = Construction  :  TOTALDATASTORAGE =   :  NOOFACTUALSERVERS =   :  STORAGEMGMTSW =   :  DASVENDOR =   :  NASVENDOR =   :  SANVENDOR =   :  PREFERREDSERVERHW =   :  DESKTOPVIRTUALISATIONSW =   :  DBMS =   :  ANTIVIRUSSW =   :  FIREWALLSOLUTION =   :  NOOFVIRTUALSERVERS =   :  NETWORKINGHWBRANDS =   :  MESSAGINGSW = Lotus Notes
CU5364,Legal firm
CU5367,As an independent system integrator our solutions span the gap between traditional industrial controls and business IT systems and are used to drive process performance improve energy management and manage regulatory compliance.   With over 250 engineers we are recognised for innovation project delivery quality and safety.  We design deliver and support systems that are mission critical for our clients drawing on over 40 years' experience to provide pragmatic solutions in a complex market.   Capula is part of Imtech - a European technical services provider with a €5.1bn turnover company and over 28000 staff (including 3300 in the UK).
CU5373,Design Company
CU5374,BDP Ireland 
CU5379,Consilium Academies was approved as a Multi-Academy Trust (MAT) and an academy sponsor in January 2015.  The MAT was developed by Martin Shevill and Graham Soles who are now the joint Chief Executives of Consilium Academies.  Currently the MAT has three academies; Buile Hill Visual Arts College in Salford Armthorpe Academy in Doncaster and Wyvern Academy in Darlington
CU5397,Water firm
CU5399,Danish arm of Global Knowledge
CU5413,Business Growth Fund was set up in 2011 to offer growing companies and ambitious entrepreneurs patient capital and strategic support. Today we are the UK and Ireland’s most active investor in small and medium-sized companies. An established and independent company we have £2.5bn to support a range of growing companies – early stage growth stage and quoted – across every region and sector of the economy. Hundreds of companies are using our equity capital investments to accelerate growth. With 13 offices we are close and relevant to the businesses we invest in. We have grown to a team of 150+ and a network that’s made up of one of the largest pools of board-level executives. Collectively the companies in our portfolio employ more than 35000. We want to see more entrepreneurs using our capital not only to scale-up their own business but also collectively to drive economic activity and with it increase employment exports and growth.
CU5420, Home About Us About Us We were established as a Multi Academy Trust in February 2015. Lime Trust has grown out of a high performing primary school in North East London; the Trust has sponsored several schools helped meet ‘basic need’ growth demand through a successful free school application and worked with other maintained schools looking at conversion. The Trust has put together a coherent and effective central team a successful governance model and built a reputation for educational and business excellence.
CU5423,Microsystems was established in 2003. Our headquarters and main manufacturing facility is based in the UK about 30min drive from both Manchester and Liverpool airports.  Since our formation Microsystems has focussed on ultra-precision micro-machining and micro-moulding. The majority of our customers are in the medical and pharmaceutical markets. We also operate in other markets that require close tolerance polymer microparts polymer optics or ultra-precision machined components. 
CU5426,Plastics
CU5434,Synthomer is one of the world’s major suppliers of latices and speciality emulsion polymers supporting leadership positions in many market segments including coatings construction textiles paper and synthetic latex gloves. The company has its Head Office in London UK and provides customer focused services from operational centres in Marl Germany Harlow UK and Kuala Lumpur Malaysia.
CU5443,Primary school (part of GFM schools via Springside/Hamer phone deal)
CU5445,Financing Company
CU5452,Welcome to UKAA a family run business who have one of the UK’s largest online shops selling new high quality Cast Iron Radiators Original Architectural Antiques Garden Antiques Reclamation Salvage and made to measure hand crafted tables and bespoke furniture.  We are proud to offer custom built cast iron radiators and with over 30 styles to choose from you will be spoilt for choice. We also stock a large range of cast iron radiator accessories.  UKAA manufacture made to measure bespoke natural Zinc Brass Copper and reclaimed Pine tables using the finest materials available and built the traditional way by our experienced joiners. 
CU5460,HCL Services 
CU5465,Your own dedicated ICT support team Dataspire’s Managed Services allows your school to have a full team of technical experts at your disposal. With a wealth of knowledge and experience in the education sector we can keep your school’s ICT infrastructure up-to-date and running smoothly enhancing the learning experience and driving continual improvement in your school. Our Managed Service partnership consists of a collaborative and transparent approach that ensures that ICT systems and resources are well maintained and proactively developed inline with the school’s requirements. This approach allows all stakeholders at the school to enjoy feel confident and experiment with new technologies to benefit teaching learning social and administrative functions.
CU5470,Brooks Macdonald Group is an independent company that specialises in providing investment management services in the UK and internationally. The Group which was founded in 1991 and began trading on AIM in 2005 has discretionary funds under management (FUM) of £10.5 billion as at 30 June 2017. Through its core divisions Brooks Macdonald offers a range of investment management services and advice to individuals pension funds institutions charities and trusts. The Group also provides offshore fund management and administration services and acts as fund manager to regulated OEICs providing specialist funds in the property and absolute return sectors and managing property assets on behalf of these funds and other clients. The Group has offices across the UK and the Channel Islands including London Cardiff Edinburgh Guernsey Hale Hampshire Jersey Leamington Spa Manchester Taunton Tunbridge Wells and York.
CU5471,Stonehage Fleming is the largest International Family Office in the EMEA region helping families manage their wealth & protect their legacy for generations.
CU5497,primary school - Thomas haryde do IT support for this school
CU5513,CogentBC will undertake all typical building surveying and project management services. The core services are seen as:  Project Management — from inception through to completion Building Surveys for investors tenants and vendors Project and Development Appraisals / strategic advice Contract administration — directly overseeing smaller projects Dilapidations advice Project feasibility advice Procurement advice Project monitoring Reinstatement cost assessments Expert witness Planned preventative maintenance advice However solving property problems and providing professional advice often do not sit within a service ‘box’ and we intend to be flexible and bespoke in our approach to ensure the right advice is given.
CU5514,Industrial company
CU5516,Multi Academy Trust York High are now part of.
CU5518,Hotel for JT
CU5521,Finance House in Jersey
CU5523,Fund managers
CU5526,Hitachi Rail Europe Ltd. is a wholly owned subsidiary of Hitachi Ltd. and is a total railway system supplier offering rolling stock traction equipment signalling traffic management systems and maintenance centres
CU5561,Jersey law firm
CU5570,VG is a leading independent provider of fiduciary and administration solutions based in Jersey. Our independence allows us to act quickly and decisively to create and administer the right solutions for you.
CU5571,Science
CU5577,Unified telecoms company
CU5596,Blue Prism® invented the term Robotic Process Automation. Our software platform enables business operations to be agile and cost effective through rapid automation of manual rules based back office administrative processes reducing cost and improving accuracy by creating a “digital workforce”.  The digital workforce is built by the operational teams or accredited Blue Prism partners using our robotic process automation technology to rapidly build and deploy automations through leveraging the presentation layer of existing enterprise applications. The automations are configured and managed within an IT governed framework and operating model which has been iteratively developed through numerous large scale and complex deployments.  Blue Prism’s proven technology plays a key role in enabling organisations including; The Co-operative Banking Group Shop Direct RWE npower Fidelity Investments the NHS and O2 to rapidly respond to business change through agile back office operations and is powering the next major transformation in the outsourcing industry through the adoption of Blue Prisms digital labour.  Robotic Process Automation for the services industry is emerging as a major trend as discussed in The Economist The New York Times and Forbes. Recently Blue Prism was recognised by Gartner Group as a “Cool Vendor”:
CU5600,Customer advises company on how to reduce their carbon footprint and be ecologically better 
CU5605,Part of BDL
CU5613,Part of Ocubis
CU5620,Part of BDL
CU5621,Academy School part of FCAT
CU5624,Vocare is a leading provider of outsourced quality clinical healthcare services in the UK. We deliver safe and efficient clinical healthcare services in the community in close collaboration with the NHS.
CU5629,Conservative group looked after by Gary West.
CU5632,New High School - part of FCAT
CU5640,Part of BDL
CU5645,College 
CU5646,KFC Franchise
CU5648,Pharma
CU5649,PRIMARYBUSTYPE = Energy  :  TOTALDATASTORAGE = 21-50 TB  :  NOOFACTUALSERVERS = 11-20 servers  :  STORAGEMGMTSW =   :  DASVENDOR =   :  NASVENDOR =   :  SANVENDOR =   :  PREFERREDSERVERHW =   :  DESKTOPVIRTUALISATIONSW =   :  DBMS =   :  ANTIVIRUSSW = Kaspersky  :  FIREWALLSOLUTION = Websense  :  NOOFVIRTUALSERVERS = 1-5 Virtual servers  :  NETWORKINGHWBRANDS = 3Com  :  MESSAGINGSW = MS Exchange 2003
CU5650,Garbutt + Elliott is one of Yorkshire’s larger independent firms of chartered accountants auditors and advisors. First established in 1848 today we are a team of over 160 staff including 11 Partners offering tailored services for individuals and businesses.  We provide a full range of specialist services with experienced expert advisors covering a wide spectrum of sectors. Harvesting a positive culture we constantly aim to deliver exceptional service to our clients to inspire confidence and success.  Our long standing presence in Yorkshire enables us to understand the challenges faced by many business owners in the region. Internationally we are members of Praxity Worldwide Alliance allowing us to support businesses with global ambitions.
CU5652,Each day more than 63000 financial services professionals from 50 countries use our technologies to manage their business. We help turn your challenges into opportunities that support your growth and make your long-term vision a reality. Hedge Funds Funds Administrators Credit Managers Brokers quickly find the solution or service you need.
CU5655,Change organisation to the way people and companies work
CU5662,This is a magnificent school which is warm and friendly and open to all sections of the community. This is a school where your son/daughter will be well looked after happy and safe. There will be high expectations of your child and s/he will be supported challenged and nurtured to meet those expectations. We want every pupil to leave Buile Hill Visual Arts College with a secure self confidence with the conviction that everything they strive for is possible and with the belief that they can make a difference in the world.
CU5666,KFC Franchise
CU5668,Our goal is to help customers improve their industrial operations and we do this through the provision of a set of hardware software and managed services
CU5673,Invoice account
CU5674,Wates Construction
CU5676,Government of Jersey
CU5678,Linedata Services is a subsid of the main account this is the Services arm
CU5681,Our goal is to change the world of sport for fans connecting them and bringing them closer to every aspect of the game.  The way in which fans around the world watch and consume sports is changing and we want to lead that change elevating their experience no matter how when or where they enjoy it.
CU5697,Food delivery for cooks.
CU5698,In 1985 husband and wife Willie and Susan Haughey established City Refrigeration Holdings. The pair set out with one goal – to make a positive change in the facilities management industry.  The Haugheys founded their enterprise on the values of collaboration and transparency replacing client/contractor relationships with long-term mutually beneficial partnerships. Each partner receives a unique strategy shaped by the needs of the business and implemented by a bespoke self-delivered model.  It is this focus that has allowed the City Group to grow from its humble beginnings into one of the world’s most trusted facilities management companies. The business now employs over 12000 people and has established divisions across Europe Australia North America and Asia. It has also diversified the services it offers to include maintenance and engineering technical procurement and support cleaning and ancillary services across retail residential and commercial markets.  Now more than three decades into its story City remains rooted in the core values established by the now Lord and Lady Haughey and remains passionate about sharing its unparalleled professionalism quality customer service and value with partners around the globe.
CU5703,Magazine/electronic information company part of Forward a Stagwell Company
CU5706,Deals with all Utilities in St Helena and other Islands.
CU5713,Dexters has for many years been the local market leader selling and letting one in four available properties in our core area and supplying an unrivalled property service to west and south west London and Surrey. We've earned a reputation with thousands of families of doing a great job with their property a tradition we intend to carry on with as we enter our 16th year of business.
CU5715,PGS entity
CU5720,Sports streaming
CU5723,PGS entity
CU5724,Part of Ocubis
CU5736,Pete Dunsby new company 
CU5744,PGS entity - GBP account
CU5746,Service Station provider offering multiple franchised retail stores.
CU5747,PRIMARYBUSTYPE = Food & Drink  :  TOTALDATASTORAGE = 1-2 TB  :  NOOFACTUALSERVERS = 36 - 50 servers  :  STORAGEMGMTSW = Backup Exec; Tivoli Storage Manager  :  DASVENDOR =   :  NASVENDOR =   :  SANVENDOR = IBM  :  PREFERREDSERVERHW =   :  DESKTOPVIRTUALISATIONSW =   :  DBMS = Microsoft SQL  :  ANTIVIRUSSW = Kaspersky  :  FIREWALLSOLUTION =   :  NOOFVIRTUALSERVERS = 51-100 Virtual servers  :  NETWORKINGHWBRANDS = Cisco  :  MESSAGINGSW = Lotus Notes
CU5751,PM is the training arm of Aspire housing to get people back into the work place
CU5753,Hotels / Restaurants Franchisee
CU5755,Finance
CU5761,HOTEL
CU5762,Restaurant Chain
CU5777,For more than 135 years Palmers Scaffolding UK Ltd have provided a quality scaffolding service to all industries – working on some of the most important sites and prestigious projects within the construction railway airport petrochemical power generation offshore fabrication marine and nuclear market sectors.  Palmers are regularly rated in the top 10 of UK scaffolding firms and have become specialists in long term industrial service maintenance contracts and fast track construction projects. 
CU5818,At Genesis we believe knowledge is our strongest asset and this collective wisdom is enhanced with each new addition and development Since 1988 we have been amassing data developing tools and accumulating knowledge. Our history and our experience have given us a deeper understanding of how to help our clients progress through the gates from when they identify a new field to the time they abandon.
CU5820,PRIMARYBUSTYPE = Publishing  :  TOTALDATASTORAGE = 3-5 TB  :  NOOFACTUALSERVERS = 51-100 servers  :  STORAGEMGMTSW = ARCserve; BRMS  :  DASVENDOR =   :  NASVENDOR =   :  SANVENDOR =   :  PREFERREDSERVERHW =   :  DESKTOPVIRTUALISATIONSW =   :  DBMS =   :  ANTIVIRUSSW =   :  FIREWALLSOLUTION =   :  NOOFVIRTUALSERVERS = 0 Virtual Servers  :  NETWORKINGHWBRANDS =   :  MESSAGINGSW = Lotus Notes
CU5821,Golf Club
CU5824,Part of Forward 3D
CU5831,Part of BDL Management
CU5833,Pharma
CU5834,Global manufacturing site 3 locations in the UK but plenty more around the world as they're located in 12 countries. Total number of staff and people over 5000
CU5836,Finance
CU5839,Morrison & Co was founded in 1988 and today manages multiple client mandates with total consolidated assets under management of over US$10 billion.  We invest on behalf of sovereign wealth funds pension funds family offices endowments and other public and private pools of capital. In 1994 Morrison & Co launched Infratil one of the world's first listed infrastructure funds and has subsequently added a number of Australasian sovereign wealth and pension fund clients. In July 2018 Morrison & Co took over management of UTA and its portfolio of core infrastructure assets. Morrison & Co's investment mandates are tailored to each client and variously cover private and listed markets equity and debt and asset-specific management relationships.  Today we have a number of separately managed accounts and a growing family of co-mingled products offering public-private partnership real estate and infrastructure exposure
CU5851,Established in 2002 Keystone Law was created by a group of pioneering lawyers who realised that the legal market was ready for something new.  A firm that uses technology and modern working practices to drive productivity and deliver results - we are structured differently we operate differently and we think differently. Creativity passion and innovation form the very foundations of our DNA. Keystone provides legal advice but we do so in a way that is more efficient. With a highly bespoke and dynamic service we also deliver better value.  Keystone has grown from a start-up to the leading law firm of its kind. Today we have over 250 lawyers of exceptional calibre 40 support staff and many thousands of clients.  While we continue to grow and evolve our commitment to going above and beyond client expectation remains the same.
CU5853,Part of BDL
CU5854,Part of Linedata services but the EU account for the UK office
CU5855,Subsidiary of Soul Foods (KFC & Starbucks Franchises)
CU5860,Publishing Educational associated company
CU5862,Fareva is a French pharmaceutical company with annual revenues of $1.4 billion in 2015 founded and 100% owned by Bernard Fraisse a French billionaire businessman. It was founded in 1985 and the company now employs 9500 people. Fareva is the largest contract manufacturing organization in France
CU5867,Another Linedata division 
CU5868,Pharmaceuticals
CU5869,Pharmaceuticals
CU5870,It is an absolute pleasure and honour to welcome you to the Moorside Community Primary School website.  We are a primary school in Swinton Salford which moved into a state-of-the art building in September 2013 and we are situated on a campus we share with Moorside High School and The Deans Youth Centre.  In everything we do we set high expectations for all pupils under our care and guidance. As a result we ensure all pupils develop a love for learning – in the classroom; at our after-school clubs; on educational trips and on our many residentials.
CU5871,These are our values. They can be thought of as our ‘non-negotiables’ – beliefs expectations and standards that underpin how we work with the young people in our care and the community we serve. We believe that if we work in the context of these values students will achieve more than they ever thought possible. They are also values that have evolved following a sustained period of success for our school.
CU5877,Another referal from Linedata UK
CU5879,Part of BDL
CU5880,Pattonair are the leading global aerospace and defence supply chain service provider with nearly half a century of experience in the industry.
CU5882,Consultancy company for ogier 
CU5883,Power cells
CU5886,This specialist materials group and makers of fine paper have an operational reach across more than 50 countries. James Cropper is a leader in each of the chosen market segments and your partner for bespoke solutions of new materials technologies and fine paper.
CU5893,Service Retail stores
CU5895,Debt Collectors
CU5900,Pharmaceuticals.
CU5902,private company delivering services
CU5905,kfc
CU5906,.
CU5907,kfc
CU5911,KFC
CU5915,Pharma
CU5934,Construction Project Management
CU5941,Pharmaceuticals
CU5942,Synthomer plc formerly known as Yule Catto & Co is a British-based chemicals business. It is a constituent of the FTSE 250 Index
CU5948,HCL - BD
CU5950,Pharma
CU5961,Pharmaceuticals
CU5963,Hospitality & Restaurant Industry
CU5969,Pharmaceuticals
CU5972,THE Boots Chemist  Alliance Boots is a leading international pharmacy-led health and beauty group delivering a range of products and services to customers.
CU5976,Pharmaceuticals
CU5981,Pharmaceuticals
CU5984,At its simplest level Surrey Heartlands is a partnership of health and care organisations working together – with staff patients their carers families and members of the public – to transform local services and support people to live healthier lives. 
CU5988,Finance
CU5989,Credit/Finance
CU5990,KFC SI
CU5991,Pharmaceuticals
CU5992,Primary school Intellatech
CU5995,Secondary School 
CU5996,Manufacturing (Owner of Barden Corp)
CU5999,Insurance type company
CU6004,SI
CU6008,Parent of Barden (Euro Account)
CU6009,Pharma
CU6012,Part of Ocubis
CU6014,Additional location for aramex the shipping company
CU6015,William Morris Campus - part of Lime Academy Trust schools
CU6021,Media company in Research
CU6022,KFC Franchisee
CU6029,Finance
CU6030,For 25 years internationally renowned organisations have trusted Charterhouse to design provision and support the technology that underpins their operations. You too could benefit from our wide range of technology expertise and vendor relationships which allow us to recommend design and deliver the right solution for your business - whether it be cloud connectivity networking mobile or security.
CU6035,Finance
CU6043,Pharmaceuticals
CU6050,Pharmaceuticals
CU6051,finance
CU6052,Aramex is a global courier and freight company
CU6055,Catering Equipment
CU6056,Delivery Account For City FM 
CU6057,Part of Ocubis 
CU6058,School in wandsworth
CU6064,We exist to break down the barriers to private healthcare.  Everything we do is to make private healthcare an easily accessible affordable and a stress-free experience for the local community and afield. Our approach is different – we are a family-run business which means we operate based on what feels right and what is best for our patients always keeping their safety our number one priority.  OSD Healthcare is the place where we are happy to treat our friends and loved ones. We hope you feel the same. Every detail has been chosen with you in mind – from our serene and beautifully-decorated facility to our expert equipment experienced and professional experts and most importantly our friendly and supportive team.  
CU6069,fianance
CU6073,Direct Debit collection account for Diamond Resorts International
CU6082,Pharamceuticals.
CU6085,Navy 
CU6087,KFC FRANCHISEE
CU6090,IT
CU6092,personal account for thierry
CU6094,KFC Franchisee
CU6095,Pharmaceuticals
CU6097,IT Support
CU6099,Smart Technology for the Future of Work We are experts in smart office and meeting room technology. We provide workplace technologies for innovative inspiring and collaborative environments to promote productivity and support new ways of working. We bring together multi-area expertise to deliver cutting edge solutions including Audio Visual and Multi-Media Video Conferencing IT infrastructure and management Security and Access Control systems Telephony and Unified Communications.
CU6103,KFC Franchisee
CU6107,Consultants
CU6115,KFC Franchisee
CU6116,Part of RBH
CU6117,Part of RBH
CU6118,Part of RBH
CU6120,Supplier account services company
CU6121,Part of RBH
CU6122,Euro non vat account
CU6123,ZERO RATED VAT account for overseas orders.
CU6124,Pharmaceuticals
CU6126,Property Development
CU6127,Pharmaceuticals
CU6130,Electrical Wholesalers
CU6131,Currie & Brown is one of the world’s leading asset management and construction consultancies dedicated to advising clients in respect of the procurement construction management and utilisation of their physical assets.   From airports to corporate headquarters power stations to health and education leisure and hotel facilities to transportation infrastructure – the sheer range of projects we are involved in gives us a vast breadth and depth of experience. Projects of this kind cannot be tackled with an ‘off the peg one size fits all’ solution. Instead we apply flexible working and innovative thinking to provide a value-for-money tailored solution. Operating from 25 offices across the world the diverse range of projects we work on enables us to transfer ideas best practice and innovative techniques across market sectors.
CU6134,Founded in 2009 BW Legal has seen continued growth year on year due to the expertise we show in the debt recovery industry and has grown in to the UK’s largest independent debt recovery law firm with 265 staff based out of our Leeds HQ.  As a one stop shop for debt collection and litigation we are specialists in what we do and are focused on delivering market leading recovery solutions in an ethical and fair manner.
CU6135,Recruitment Company specialists
CU6137,Part of RBH
CU6141,Pharma
CU6142,Pharmaceuticals
CU6150,The name Ash & Lacy been synonymous with product innovation and high standards of engineering for over 140 years. From very humble beginnings Ash and Lacy has grown into a company with a group annual turnover in excess of £50 million now employing over 350 staff across 8 office locations in the UK and an operational facility based in Cape Town South Africa.  The Ash & Lacy Group manufactures an exciting range of products and systems for the construction automotive acoustic and audio markets exporting to numerous countries around the world.  In the Construction sector we manufacture a diverse range of engineered facade and roofing systems tailored to the architectural sector complemented by a comprehensive range of fasteners load bearing components and accessories. Our in-house testing facilities as well as design and engineering analysis capabilities ensures that all Ash & Lacy products are at the forefront of technical performance and often exceed industry standards.
CU6153,.
